case编号,用户id,case标题,地域,机型,操作系统,网络环境,运营商,ROM信息,bug详情,复现步骤,截图,是否未知,优先级,审核状态,提交时间,,重复情况
0,15471034,秀色测试,河南省|郑州市|金水区|北环路|61号,Letv  X900+,Android 5.0.2,WIFI,unknown,CEXCNFN5501102031S release-key,直播画面不清晰，人显得有点变形，而且直播内容乱，,直播画面不清晰，人显得有点变形，而且直播内容乱，无次序，不规范,[],未知,P0,审核不通过,2016-03-10 18:15:19,,35
0,15401517,秀色测试,湖南省|岳阳市|湘阴县|S308(新世纪大道)|,ZTE  ZTE U956,Android 4.1.2,WIFI,中国移动,U956V1.0.0B03,安装运行app点注册查看秀色服务条款，条款右边空白处占了五分之一。,安装运行app点注册查看秀色服务条款，条款右边空白处占了五分之一。,"[""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14913297_4008d8c7-bb5f-488b-917d-4ced104c5c4a.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14913296_a7e1c19d-00f4-4358-9546-9423b0ac0b53.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14913295_a4fb96a9-afe4-4a51-b1ce-87518f34542a.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14913294_2bd9f261-2b3e-4fe5-8ee8-308097002800.jpg""]",未知,P0,审核通过,2016-03-10 18:15:27,,33
0,15401517,秀色测试,湖南省|岳阳市|湘阴县|S308(新世纪大道)|,ZTE  ZTE U956,Android 4.1.2,WIFI,中国移动,U956V1.0.0B03,安装运行app点注册成功。首页进入一个秀场。点发送消息，悄悄话三个字跳行只显示一半,安装运行app点注册成功。首页进入一个秀场。点发送消息，悄悄话三个字跳行只显示一半,"[""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14913297_4008d8c7-bb5f-488b-917d-4ced104c5c4a.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14913296_a7e1c19d-00f4-4358-9546-9423b0ac0b53.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14913295_a4fb96a9-afe4-4a51-b1ce-87518f34542a.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14913294_2bd9f261-2b3e-4fe5-8ee8-308097002800.jpg""]",未知,P0,审核通过,2016-03-10 18:15:33,,41
0,15401517,秀色测试,湖南省|岳阳市|湘阴县|S308(新世纪大道)|,ZTE  ZTE U956,Android 4.1.2,WIFI,中国移动,U956V1.0.0B03,安装运行app点注册成功。点发现选择家族广场，上面的图片链接打不开,安装运行app点注册成功。点发现选择家族广场，上面的图片链接打不开,"[""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14913297_4008d8c7-bb5f-488b-917d-4ced104c5c4a.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14913296_a7e1c19d-00f4-4358-9546-9423b0ac0b53.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14913295_a4fb96a9-afe4-4a51-b1ce-87518f34542a.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14913294_2bd9f261-2b3e-4fe5-8ee8-308097002800.jpg""]",未知,P0,审核通过,2016-03-10 18:15:55,,30
0,15401517,秀色测试,湖南省|岳阳市|湘阴县|S308(新世纪大道)|,ZTE  ZTE U956,Android 4.1.2,WIFI,中国移动,U956V1.0.0B03,安装运行app点注册成功。点发现选择家族广场的总榜第一个美拍缘家庭进入后，上面成员的图片与族长图片重合,安装运行app点注册成功。点发现选择家族广场的总榜第一个美拍缘家庭进入后，上面成员的图片与族长图片重合,"[""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14913297_4008d8c7-bb5f-488b-917d-4ced104c5c4a.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14913296_a7e1c19d-00f4-4358-9546-9423b0ac0b53.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14913295_a4fb96a9-afe4-4a51-b1ce-87518f34542a.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14913294_2bd9f261-2b3e-4fe5-8ee8-308097002800.jpg""]",未知,P0,审核通过,2016-03-10 18:15:59,,30
0,15401517,秀色测试,湖南省|岳阳市|湘阴县|S308(新世纪大道)|,ZTE  ZTE U956,Android 4.1.2,WIFI,中国移动,U956V1.0.0B03,安装运行app点注册成功。点发现选择获取秀币免费获取的精品推荐，第一个开心消消乐糖果版与游戏类型重合在一起了,安装运行app点注册成功。点发现选择获取秀币免费获取的精品推荐，第一个开心消消乐糖果版与游戏类型重合在一起了,"[""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14913297_4008d8c7-bb5f-488b-917d-4ced104c5c4a.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14913296_a7e1c19d-00f4-4358-9546-9423b0ac0b53.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14913295_a4fb96a9-afe4-4a51-b1ce-87518f34542a.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14913294_2bd9f261-2b3e-4fe5-8ee8-308097002800.jpg""]",未知,P0,审核通过,2016-03-10 18:16:04,,31
0,15401517,秀色测试,湖南省|岳阳市|湘阴县|S308(新世纪大道)|,ZTE  ZTE U956,Android 4.1.2,WIFI,中国移动,U956V1.0.0B03,安装运行app点注册成功。点发现选择获取秀币免费获取的精品推荐，右上角的关闭按钮没有用，只能按返回钮退出页面,安装运行app点注册成功。点发现选择获取秀币免费获取的精品推荐，右上角的关闭按钮没有用，只能按返回钮退出页面,"[""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14913297_4008d8c7-bb5f-488b-917d-4ced104c5c4a.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14913296_a7e1c19d-00f4-4358-9546-9423b0ac0b53.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14913295_a4fb96a9-afe4-4a51-b1ce-87518f34542a.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14913294_2bd9f261-2b3e-4fe5-8ee8-308097002800.jpg""]",未知,P0,审核通过,2016-03-10 18:16:08,,22
0,16597655,秀色测试,江西省|南昌市|南昌县|瑶湖西二路|,Xiaomi  HM 1SC,Android 4.3,WIFI,无SIM卡,JLS36C,点击打开条款里面的字体显示不清晰,"1、成功登录app
2、点击我的—打开条款",[],未知,P0,审核不通过,2016-03-10 18:16:46,,33
0,16597655,秀色测试,江西省|南昌市|南昌县|瑶湖西二路|,Xiaomi  HM 1SC,Android 4.3,WIFI,无SIM卡,JLS36C,在搜索框中输入空格键也可以成功搜出内容,"1、成功登录app
2、点击搜索—输入空格键—搜索",[],未知,P0,审核通过,2016-03-10 18:16:53,,6
0,14555919,秀色测试,河北省|石家庄市|桥西区|君苑巷|,vivo  vivo Y35A,Android 5.0.2,WIFI,中国移动,LRX22G release-keys,视频画面稳定性在安卓手机测试，画面质量欠佳、,视频画面稳定性在安卓手机测试，画面质量欠佳、多次出现卡顿现象。,"[""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14918430_61859c25-90d2-4110-af85-e852d1bc20e6.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14918429_1fea427b-4eca-4b2c-b515-5415b0dcaf4c.jpg""]",未知,P0,审核通过,2016-03-10 18:16:57,,21
0,15195321,秀色测试,湖北省|武汉市|蔡甸区|沌阳大道|357,Xiaomi  MI 3W,Android 4.4.4,WIFI,中国联通,KTU84P,一键账号注册提示清稍后再试，注册不了,一键账号注册提示清稍后再试，注册不了，小米手机3.,"[""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14920859_0bb34fa1-ba8f-4e24-b589-018d0eedf70d.jpg""]",未知,P0,审核通过,2016-03-10 18:17:02,,37
0,2329141,秀色测试,广东省|中山市|中山市市辖区|隆发路|13-b,Huawei  HUAWEI G7-UL20,Android 4.4.4,WIFI,中国联通,G7-UL20V100R001CHNC00B266,在使用微信支付的时候，在支付页点右上角充值，在打开的页中，不支付并点左上角按钮返回会提示错误信息说支付失败。,在使用微信支付的时候，在支付页点右上角充值，在打开的页中，不支付并点左上角按钮返回会提示错误信息说支付失败。,"[""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14922846_cdb67edd-642d-45bd-b130-b7fd01a32dc2.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14922845_3e313248-7d96-4ced-bf54-cd0e8ebbd3ac.jpg""]",未知,P0,审核通过,2016-03-10 18:17:07,,15
0,2329141,秀色测试,广东省|中山市|中山市市辖区|隆发路|13-b,Huawei  HUAWEI G7-UL20,Android 4.4.4,WIFI,中国联通,G7-UL20V100R001CHNC00B266,在使用支付宝支付的时候，在支付页点右上角充值，在打开的页中，不支付并点左上角按钮返回会提示错误信息说支付失败。,在使用支付宝支付的时候，在支付页点右上角充值，在打开的页中，不支付并点左上角按钮返回会提示错误信息说支付失败。,"[""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14922846_cdb67edd-642d-45bd-b130-b7fd01a32dc2.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14922845_3e313248-7d96-4ced-bf54-cd0e8ebbd3ac.jpg""]",未知,P0,审核通过,2016-03-10 18:17:10,,15
0,15206657,秀色测试,四川省|南充市|顺庆区|和平西路|47,Xiaomi  2014812,Android 4.4.4,WIFI,中国电信,KTU84P,qq登录，一直转圈。。。。。。。。。。。。。。。。。。。。。。。,qq登录，一直转圈。。。。。。。。。。。。。。。。。。。。。。。,"[""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937723_b06a062f-7763-45fc-98c6-849571d3525e.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937722_9f771397-6dc5-49bc-8db2-c3c15386d982.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937718_60bd6550-5711-40c4-84ec-1aeb9a696f8b.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937714_995c7b38-7e7b-40b1-8194-1ce32509ca04.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937711_888640f9-8275-4156-a494-45706bc2f014.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937707_ff612c47-4f32-483b-aad0-5bb50bb02b3e.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937704_09cd81f3-e254-477d-abd8-c4be17ac2072.jpg""]",未知,P0,审核通过,2016-03-10 18:17:22,,36
0,15206657,秀色测试,四川省|南充市|顺庆区|和平西路|47,Xiaomi  2014812,Android 4.4.4,WIFI,中国电信,KTU84P,qq本来都识别出来了的，但是又出现添加账号，重新填写还是注册不了，显示错误码3101,qq本来都识别出来了的，但是又出现添加账号，重新填写还是注册不了，显示错误码3101,"[""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937723_b06a062f-7763-45fc-98c6-849571d3525e.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937722_9f771397-6dc5-49bc-8db2-c3c15386d982.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937718_60bd6550-5711-40c4-84ec-1aeb9a696f8b.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937714_995c7b38-7e7b-40b1-8194-1ce32509ca04.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937711_888640f9-8275-4156-a494-45706bc2f014.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937707_ff612c47-4f32-483b-aad0-5bb50bb02b3e.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937704_09cd81f3-e254-477d-abd8-c4be17ac2072.jpg""]",未知,P0,审核通过,2016-03-10 18:18:35,,9
0,15206657,秀色测试,四川省|南充市|顺庆区|和平西路|47,Xiaomi  2014812,Android 4.4.4,WIFI,中国电信,KTU84P,使用微信登录，发现头像不是微信头像,使用微信登录，发现头像不是微信头像。。。。。。。。。。。。。。,"[""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937723_b06a062f-7763-45fc-98c6-849571d3525e.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937722_9f771397-6dc5-49bc-8db2-c3c15386d982.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937718_60bd6550-5711-40c4-84ec-1aeb9a696f8b.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937714_995c7b38-7e7b-40b1-8194-1ce32509ca04.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937711_888640f9-8275-4156-a494-45706bc2f014.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937707_ff612c47-4f32-483b-aad0-5bb50bb02b3e.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937704_09cd81f3-e254-477d-abd8-c4be17ac2072.jpg""]",未知,P0,审核通过,2016-03-10 18:18:41,,17
0,15206657,秀色测试,四川省|南充市|顺庆区|和平西路|47,Xiaomi  2014812,Android 4.4.4,WIFI,中国电信,KTU84P,使用微信登录，发现昵称后比微信多了一系列的数字,使用微信登录，发现昵称后比微信多了一系列的数字。。。。。。。。。。,"[""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937723_b06a062f-7763-45fc-98c6-849571d3525e.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937722_9f771397-6dc5-49bc-8db2-c3c15386d982.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937718_60bd6550-5711-40c4-84ec-1aeb9a696f8b.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937714_995c7b38-7e7b-40b1-8194-1ce32509ca04.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937711_888640f9-8275-4156-a494-45706bc2f014.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937707_ff612c47-4f32-483b-aad0-5bb50bb02b3e.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937704_09cd81f3-e254-477d-abd8-c4be17ac2072.jpg""]",未知,P0,审核通过,2016-03-10 18:18:46,,17
0,15206657,秀色测试,四川省|南充市|顺庆区|和平西路|47,Xiaomi  2014812,Android 4.4.4,WIFI,中国电信,KTU84P,资料里面的生日自动填写了90-3-8，和微信的不一致啊,资料里面的生日自动填写了90-3-8。。。。。。。。。。。。。。。。,"[""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937723_b06a062f-7763-45fc-98c6-849571d3525e.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937722_9f771397-6dc5-49bc-8db2-c3c15386d982.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937718_60bd6550-5711-40c4-84ec-1aeb9a696f8b.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937714_995c7b38-7e7b-40b1-8194-1ce32509ca04.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937711_888640f9-8275-4156-a494-45706bc2f014.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937707_ff612c47-4f32-483b-aad0-5bb50bb02b3e.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937704_09cd81f3-e254-477d-abd8-c4be17ac2072.jpg""]",未知,P0,审核通过,2016-03-10 18:18:58,,13
0,15206657,秀色测试,四川省|南充市|顺庆区|和平西路|47,Xiaomi  2014812,Android 4.4.4,WIFI,中国电信,KTU84P,资料里面的昵称和左上角显示的昵称不一致，多了14944739,资料里面的昵称和左上角显示的昵称不一致，多了14944739,"[""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937723_b06a062f-7763-45fc-98c6-849571d3525e.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937722_9f771397-6dc5-49bc-8db2-c3c15386d982.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937718_60bd6550-5711-40c4-84ec-1aeb9a696f8b.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937714_995c7b38-7e7b-40b1-8194-1ce32509ca04.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937711_888640f9-8275-4156-a494-45706bc2f014.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937707_ff612c47-4f32-483b-aad0-5bb50bb02b3e.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937704_09cd81f3-e254-477d-abd8-c4be17ac2072.jpg""]",未知,P0,审核通过,2016-03-10 18:19:02,,24
0,15206657,秀色测试,四川省|南充市|顺庆区|和平西路|47,Xiaomi  2014812,Android 4.4.4,WIFI,中国电信,KTU84P,一键注册帐号，资料详情里面的生日自动填写了96-3-13,一键注册帐号，资料详情里面的生日自动填写了96-3-13,"[""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937723_b06a062f-7763-45fc-98c6-849571d3525e.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937722_9f771397-6dc5-49bc-8db2-c3c15386d982.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937718_60bd6550-5711-40c4-84ec-1aeb9a696f8b.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937714_995c7b38-7e7b-40b1-8194-1ce32509ca04.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937711_888640f9-8275-4156-a494-45706bc2f014.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937707_ff612c47-4f32-483b-aad0-5bb50bb02b3e.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937704_09cd81f3-e254-477d-abd8-c4be17ac2072.jpg""]",未知,P0,审核不通过,2016-03-10 18:19:11,,13
0,15206657,秀色测试,四川省|南充市|顺庆区|和平西路|47,Xiaomi  2014812,Android 4.4.4,WIFI,中国电信,KTU84P,一健注册帐号，婚恋状况也是自动填写,一健注册帐号，婚恋状况也是自动填写。。。。。。。。。。。。。。。。。,"[""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937723_b06a062f-7763-45fc-98c6-849571d3525e.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937722_9f771397-6dc5-49bc-8db2-c3c15386d982.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937718_60bd6550-5711-40c4-84ec-1aeb9a696f8b.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937714_995c7b38-7e7b-40b1-8194-1ce32509ca04.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937711_888640f9-8275-4156-a494-45706bc2f014.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937707_ff612c47-4f32-483b-aad0-5bb50bb02b3e.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937704_09cd81f3-e254-477d-abd8-c4be17ac2072.jpg""]",未知,P0,审核通过,2016-03-10 18:19:18,,9
0,15206657,秀色测试,四川省|南充市|顺庆区|和平西路|47,Xiaomi  2014812,Android 4.4.4,WIFI,中国电信,KTU84P,"看到的登录名是四川大使27xw,但是设置里面看到的登录名又是四川大使27xwg6lot，不一致","看到的登录名是四川大使27xw,但是设置里面看到的登录名又是四川大使27xwg6lot，不一致","[""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937723_b06a062f-7763-45fc-98c6-849571d3525e.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937722_9f771397-6dc5-49bc-8db2-c3c15386d982.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937718_60bd6550-5711-40c4-84ec-1aeb9a696f8b.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937714_995c7b38-7e7b-40b1-8194-1ce32509ca04.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937711_888640f9-8275-4156-a494-45706bc2f014.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937707_ff612c47-4f32-483b-aad0-5bb50bb02b3e.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937704_09cd81f3-e254-477d-abd8-c4be17ac2072.jpg""]",未知,P0,审核通过,2016-03-10 18:19:23,,10
0,15206657,秀色测试,四川省|南充市|顺庆区|和平西路|47,Xiaomi  2014812,Android 4.4.4,WIFI,中国电信,KTU84P,用微信登录退出后，就不能一键登录了,用微信登录退出后，就不能一键登录了。。。。。。。。。。。。。。。。。。,"[""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937723_b06a062f-7763-45fc-98c6-849571d3525e.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937722_9f771397-6dc5-49bc-8db2-c3c15386d982.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937718_60bd6550-5711-40c4-84ec-1aeb9a696f8b.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937714_995c7b38-7e7b-40b1-8194-1ce32509ca04.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937711_888640f9-8275-4156-a494-45706bc2f014.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937707_ff612c47-4f32-483b-aad0-5bb50bb02b3e.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937704_09cd81f3-e254-477d-abd8-c4be17ac2072.jpg""]",未知,P0,审核通过,2016-03-10 18:19:31,,36
0,15206657,秀色测试,四川省|南充市|顺庆区|和平西路|47,Xiaomi  2014812,Android 4.4.4,WIFI,中国电信,KTU84P,一键登录，点击设置，注销，出现的却是账号密码修改界面。,一键登录，点击设置，注销，出现的却是账号密码修改界面。,"[""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937723_b06a062f-7763-45fc-98c6-849571d3525e.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937722_9f771397-6dc5-49bc-8db2-c3c15386d982.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937718_60bd6550-5711-40c4-84ec-1aeb9a696f8b.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937714_995c7b38-7e7b-40b1-8194-1ce32509ca04.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937711_888640f9-8275-4156-a494-45706bc2f014.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937707_ff612c47-4f32-483b-aad0-5bb50bb02b3e.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937704_09cd81f3-e254-477d-abd8-c4be17ac2072.jpg""]",未知,P0,审核不通过,2016-03-10 18:19:44,,11
0,15206657,秀色测试,四川省|南充市|顺庆区|和平西路|47,Xiaomi  2014812,Android 4.4.4,WIFI,中国电信,KTU84P,一键注册帐号，不能退出登陆。。。。。。。。。。。。,一键注册帐号，不能退出登陆。。。。。。。。。。。。,"[""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937723_b06a062f-7763-45fc-98c6-849571d3525e.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937722_9f771397-6dc5-49bc-8db2-c3c15386d982.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937718_60bd6550-5711-40c4-84ec-1aeb9a696f8b.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937714_995c7b38-7e7b-40b1-8194-1ce32509ca04.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937711_888640f9-8275-4156-a494-45706bc2f014.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937707_ff612c47-4f32-483b-aad0-5bb50bb02b3e.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937704_09cd81f3-e254-477d-abd8-c4be17ac2072.jpg""]",未知,P0,审核通过,2016-03-10 18:19:56,,4
0,15206657,秀色测试,四川省|南充市|顺庆区|和平西路|47,Xiaomi  2014812,Android 4.4.4,WIFI,中国电信,KTU84P,点击设置的修改密码，一键注册都不晓得密码怎么填写密码啊。。。。。。。。。。。。,点击设置的修改密码，一键注册都不晓得密码怎么填写密码啊。。。。。。。。。。。。,"[""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937723_b06a062f-7763-45fc-98c6-849571d3525e.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937722_9f771397-6dc5-49bc-8db2-c3c15386d982.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937718_60bd6550-5711-40c4-84ec-1aeb9a696f8b.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937714_995c7b38-7e7b-40b1-8194-1ce32509ca04.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937711_888640f9-8275-4156-a494-45706bc2f014.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937707_ff612c47-4f32-483b-aad0-5bb50bb02b3e.jpg"",""http:\/\/bj.bcebos.com\/json-api\/v1\/crowdtest-online\/upload\/14937704_09cd81f3-e254-477d-abd8-c4be17ac2072.jpg""]",未知,P0,审核通过,2016-03-10 18:20:11,,11
