case编号,用户id,case标题,地域,机型,操作系统,网络环境,运营商,ROM信息,bug详情,复现步骤,截图,是否未知,优先级,审核状态,提交时间,,重复情况
0,14376974,性能，兼容性,广东省|广州市|越秀区|前鉴通津|71号,Xiaomi  Redmi Note 2,Android 5.0.2,MOBILE LTE,中国联通,LRX22G,在app发布话题页面退回桌面查看其他软件后 再进入时系统停止运行,在app发布话题页面退回桌面查看其他软件后 再进入时系统停止运行,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9173766_42662eb6-6c38-42a5-860e-3bde59798da1.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9173765_f5ef0206-b763-44f4-bbf4-7a060dbe4fa3.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9173764_4e68e64b-88d4-4161-aa30-f5156fee3401.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9173763_8338291b-4528-4ee0-871a-31ec266365b8.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9173762_dacacdc4-bb8a-4218-ad31-9a93fbe58241.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9173761_0d47a1a6-33c6-4e2c-9cc9-9006e45329c2.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9173760_0ceacae6-4dd6-490a-a46c-eedf05ee52f5.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9173759_478cc30d-bd1a-4874-a085-b0b1b1888897.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9173758_25bd82e2-6a08-45e7-be61-aa18cc2b7249.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9173757_0895b201-5319-408e-beae-19c1ac561e32.jpg""]",未知,P0,审核通过,2016-01-05 12:41:46,,21
0,14376974,性能，兼容性,广东省|广州市|越秀区|前鉴通津|71号,Xiaomi  Redmi Note 2,Android 5.0.2,MOBILE LTE,中国联通,LRX22G,在app中进入聊天页面后发送聊天内容后不能删除聊天记录,在app中进入聊天页面后发送聊天内容后不能删除聊天记录,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9173766_42662eb6-6c38-42a5-860e-3bde59798da1.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9173765_f5ef0206-b763-44f4-bbf4-7a060dbe4fa3.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9173764_4e68e64b-88d4-4161-aa30-f5156fee3401.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9173763_8338291b-4528-4ee0-871a-31ec266365b8.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9173762_dacacdc4-bb8a-4218-ad31-9a93fbe58241.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9173761_0d47a1a6-33c6-4e2c-9cc9-9006e45329c2.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9173760_0ceacae6-4dd6-490a-a46c-eedf05ee52f5.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9173759_478cc30d-bd1a-4874-a085-b0b1b1888897.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9173758_25bd82e2-6a08-45e7-be61-aa18cc2b7249.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9173757_0895b201-5319-408e-beae-19c1ac561e32.jpg""]",未知,P0,审核通过,2016-01-05 12:41:49,,0
0,14376974,性能，兼容性,广东省|广州市|越秀区|前鉴通津|71号,Xiaomi  Redmi Note 2,Android 5.0.2,MOBILE LTE,中国联通,LRX22G,在app中我的球队页面搜索球队那里 无法输入关键字直接搜索,在app中我的球队页面搜索球队那里 无法输入关键字直接搜索,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9173766_42662eb6-6c38-42a5-860e-3bde59798da1.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9173765_f5ef0206-b763-44f4-bbf4-7a060dbe4fa3.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9173764_4e68e64b-88d4-4161-aa30-f5156fee3401.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9173763_8338291b-4528-4ee0-871a-31ec266365b8.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9173762_dacacdc4-bb8a-4218-ad31-9a93fbe58241.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9173761_0d47a1a6-33c6-4e2c-9cc9-9006e45329c2.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9173760_0ceacae6-4dd6-490a-a46c-eedf05ee52f5.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9173759_478cc30d-bd1a-4874-a085-b0b1b1888897.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9173758_25bd82e2-6a08-45e7-be61-aa18cc2b7249.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9173757_0895b201-5319-408e-beae-19c1ac561e32.jpg""]",未知,P0,审核通过,2016-01-05 12:41:53,,4
0,14376974,性能，兼容性,广东省|广州市|越秀区|前鉴通津|71号,Xiaomi  Redmi Note 2,Android 5.0.2,MOBILE LTE,中国联通,LRX22G,在app首页对任意球客服点击关注，关注成功后没有提示,在app首页对任意球客服点击关注，关注成功后没有提示,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9173766_42662eb6-6c38-42a5-860e-3bde59798da1.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9173765_f5ef0206-b763-44f4-bbf4-7a060dbe4fa3.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9173764_4e68e64b-88d4-4161-aa30-f5156fee3401.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9173763_8338291b-4528-4ee0-871a-31ec266365b8.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9173762_dacacdc4-bb8a-4218-ad31-9a93fbe58241.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9173761_0d47a1a6-33c6-4e2c-9cc9-9006e45329c2.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9173760_0ceacae6-4dd6-490a-a46c-eedf05ee52f5.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9173759_478cc30d-bd1a-4874-a085-b0b1b1888897.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9173758_25bd82e2-6a08-45e7-be61-aa18cc2b7249.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9173757_0895b201-5319-408e-beae-19c1ac561e32.jpg""]",未知,P0,审核通过,2016-01-05 12:41:57,,18
0,309781,性能，兼容性,江苏省|南通市|启东市|双邻北路|,Xiaomi  MI 3,Android 4.4.4,WIFI,中国联通,KTU84P,在福利社-》购物 选择商品数量的时候只能通过界面上的加减符号，不能调出输入法输入数量,福利社>随便哪个商品进入>选择商品数量》跳不出输入法,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9106053_1f129b5b-c361-40b4-bb73-13c85d215a0d.jpg""]",未知,P0,审核通过,2016-01-05 12:42:20,,16
0,16620206,性能，兼容性,浙江省|宁波市|慈溪市|虞波江路|,ZTE  X9180,Android 4.4.2,WIFI,中国移动,X9180_CNCommon_V1.16,"创建球队时,不填球队简介无法提交且无任何提示","进入app,进入我的球队,创建球队,不输球队简介无法提交,而且没有任何提示","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9107886_4ec278a3-dd80-456a-8747-9879ce5bf815.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9107885_4d13cf99-e356-4f76-8fb3-35f3b46756f9.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9107884_a224d998-9c6f-4dbb-8497-d86d39a379c9.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9107883_300bb3b7-15ab-4322-b173-0c1638c7344b.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9107882_a09f9136-4248-4b2a-a56d-77b00e939c16.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9107881_4d5b08ba-9e63-49b6-a9c8-7924552548a1.jpg""]",未知,P0,审核通过,2016-01-05 12:42:43,,15
0,16620206,性能，兼容性,浙江省|宁波市|慈溪市|虞波江路|,ZTE  X9180,Android 4.4.2,WIFI,中国移动,X9180_CNCommon_V1.16,未付款订单无法修改或删除,"进入app,进入福利社,选择商品提交后,在我的订单,未付款的订单里无法删除,只有付款选项,也就是提交订单未付款之前无法再修改或删除,不想买了订单也一直挂在那里","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9107886_4ec278a3-dd80-456a-8747-9879ce5bf815.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9107885_4d13cf99-e356-4f76-8fb3-35f3b46756f9.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9107884_a224d998-9c6f-4dbb-8497-d86d39a379c9.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9107883_300bb3b7-15ab-4322-b173-0c1638c7344b.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9107882_a09f9136-4248-4b2a-a56d-77b00e939c16.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9107881_4d5b08ba-9e63-49b6-a9c8-7924552548a1.jpg""]",未知,P0,审核通过,2016-01-05 12:42:53,,1
0,16620206,性能，兼容性,浙江省|宁波市|慈溪市|虞波江路|,ZTE  X9180,Android 4.4.2,WIFI,中国移动,X9180_CNCommon_V1.16,"查看用户详情页,加关注后只是显示粉丝数增加,关注数还是原来的","进入app首页,点击进入其他人的贴子详情,再点上面的用户进入某人的详情页,点加关注后,头像下的的粉丝数增加一,但关注数未增加","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9107886_4ec278a3-dd80-456a-8747-9879ce5bf815.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9107885_4d13cf99-e356-4f76-8fb3-35f3b46756f9.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9107884_a224d998-9c6f-4dbb-8497-d86d39a379c9.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9107883_300bb3b7-15ab-4322-b173-0c1638c7344b.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9107882_a09f9136-4248-4b2a-a56d-77b00e939c16.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9107881_4d5b08ba-9e63-49b6-a9c8-7924552548a1.jpg""]",未知,P0,审核通过,2016-01-05 12:42:58,,18
0,16620206,性能，兼容性,浙江省|宁波市|慈溪市|虞波江路|,ZTE  X9180,Android 4.4.2,WIFI,中国移动,X9180_CNCommon_V1.16,"可以删除自己发表的贴子,但不能删除评论","点击app首页下面的消息,再点击左上角的动态,进入xxx的详情页面,里面只有我发表的贴子,没有我发表的评论,也就是无法修改删除我发表的评论","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9107886_4ec278a3-dd80-456a-8747-9879ce5bf815.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9107885_4d13cf99-e356-4f76-8fb3-35f3b46756f9.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9107884_a224d998-9c6f-4dbb-8497-d86d39a379c9.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9107883_300bb3b7-15ab-4322-b173-0c1638c7344b.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9107882_a09f9136-4248-4b2a-a56d-77b00e939c16.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9107881_4d5b08ba-9e63-49b6-a9c8-7924552548a1.jpg""]",未知,P0,审核通过,2016-01-05 12:43:05,,6
0,16620206,性能，兼容性,浙江省|宁波市|慈溪市|虞波江路|,ZTE  X9180,Android 4.4.2,WIFI,中国移动,X9180_CNCommon_V1.16,"福利社里剩余商口为零,无法加入购物车","进入福利社,选择某件商品,加入购物车,如果该商品还剩0件就无法选择颜色尺码,也就无法再按下面的确定.如果该商品没有时应该直接下架,既然还在,应该可以提前加入购物车","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9107886_4ec278a3-dd80-456a-8747-9879ce5bf815.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9107885_4d13cf99-e356-4f76-8fb3-35f3b46756f9.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9107884_a224d998-9c6f-4dbb-8497-d86d39a379c9.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9107883_300bb3b7-15ab-4322-b173-0c1638c7344b.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9107882_a09f9136-4248-4b2a-a56d-77b00e939c16.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9107881_4d5b08ba-9e63-49b6-a9c8-7924552548a1.jpg""]",未知,P0,审核通过,2016-01-05 12:43:10,,20
0,16620206,性能，兼容性,浙江省|宁波市|慈溪市|虞波江路|,ZTE  X9180,Android 4.4.2,WIFI,中国移动,X9180_CNCommon_V1.16,可以对自己或自己的球队点赞,"进入自己的球队,按下面的赞,可以对自己点赞,按正常逻辑,应该只能别人对自己点赞","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9107886_4ec278a3-dd80-456a-8747-9879ce5bf815.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9107885_4d13cf99-e356-4f76-8fb3-35f3b46756f9.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9107884_a224d998-9c6f-4dbb-8497-d86d39a379c9.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9107883_300bb3b7-15ab-4322-b173-0c1638c7344b.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9107882_a09f9136-4248-4b2a-a56d-77b00e939c16.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9107881_4d5b08ba-9e63-49b6-a9c8-7924552548a1.jpg""]",未知,P0,审核不通过,2016-01-05 12:46:03,,15
0,851370,性能，兼容性,四川省|南充市|南部县|S101|,Xiaomi  2013022,Android 4.2.1,WIFI,中国移动,HBJ2.0,使用官方提供的测试账号登陆正常！但是自己选择qq账号登陆就出现，app崩溃的情况！,使用官方提供的测试账号登陆正常！但是自己选择qq账号登陆就出现，app崩溃的情况！测试环境：红米手机  wifi！,[],未知,P0,审核不通过,2016-01-05 12:46:29,,12
0,14519399,性能，兼容性,四川省|成都市|武侯区|天华路|151号,Xiaomi  HM 1S,Android 4.4.4,ETHERNET,中国电信,KTU84P,点投注无响应，无法投注，无论球币是否充足,打开app，选择任意可选的比赛，此时球币有710. 输入倍数，比如3倍是600是可以投注的，10倍是3000是球币不足。但无论球币是否充足，点击投注都没有响应也无任何提示。,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9113162_ece72859-36b1-4aee-bf2c-758b20497bd8.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9113161_da84fabd-a194-4e8e-802b-0cd09ca6ceaa.jpg""]",未知,P0,审核通过,2016-01-05 12:46:37,,14
0,14519399,性能，兼容性,四川省|成都市|武侯区|天华路|151号,Xiaomi  HM 1S,Android 4.4.4,ETHERNET,中国电信,KTU84P,球币换福利页面中始终是白屏,打开app，进入首页，点击上端中间的选项进入球币换福利的页面。此时能看到右上角有流量，且为100k+/s，但该页面始终显示为白屏，无内容显示出来。请参考截图。,"[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9113162_ece72859-36b1-4aee-bf2c-758b20497bd8.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9113161_da84fabd-a194-4e8e-802b-0cd09ca6ceaa.jpg""]",未知,P0,审核通过,2016-01-05 12:46:43,,14
0,16567470,性能，兼容性,广东省|广州市|增城市|康荔路|,samsung  SM-G7109,Android 4.3,WIFI,中国电信,JLS36C.G7109KEUBOI1,"手机下载app,进入首页，点击“消息”。页面加载的很慢.","手机下载app,进入首页，点击“消息”。页面加载的很慢.","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9119070_9030433f-5821-4da6-b1bd-2a23a3ef2a0f.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9119069_035e0cf1-422a-4203-8460-05c4d86b81a2.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9119068_dbe1afd8-5855-486b-9685-425ed3f3b483.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9119067_f72d5b87-eb16-4eea-9ea2-15e7df519923.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9119065_698914d6-eefe-4a41-81d1-56066c56abaf.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9119064_7cf995b9-8a64-4069-8504-38782db3d354.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9119063_72368d94-b556-4217-ad1e-0f2cff27dacd.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9119062_43910c71-0d91-43c8-b668-452bcefb2fb3.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9119060_3fa676ab-dc68-4e4c-90d8-6aac2a6287bf.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9119059_6bf87139-d608-4802-b34e-a8d9c1c7e1f6.jpg""]",未知,P0,审核不通过,2016-01-05 12:51:15,,10
0,16567470,性能，兼容性,广东省|广州市|增城市|康荔路|,samsung  SM-G7109,Android 4.3,WIFI,中国电信,JLS36C.G7109KEUBOI1,"手机下载app,进入首页，点击“圈子”。页面加载的很慢.","手机下载app,进入首页，点击“圈子”。页面加载的很慢.","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9119070_9030433f-5821-4da6-b1bd-2a23a3ef2a0f.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9119069_035e0cf1-422a-4203-8460-05c4d86b81a2.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9119068_dbe1afd8-5855-486b-9685-425ed3f3b483.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9119067_f72d5b87-eb16-4eea-9ea2-15e7df519923.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9119065_698914d6-eefe-4a41-81d1-56066c56abaf.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9119064_7cf995b9-8a64-4069-8504-38782db3d354.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9119063_72368d94-b556-4217-ad1e-0f2cff27dacd.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9119062_43910c71-0d91-43c8-b668-452bcefb2fb3.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9119060_3fa676ab-dc68-4e4c-90d8-6aac2a6287bf.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9119059_6bf87139-d608-4802-b34e-a8d9c1c7e1f6.jpg""]",未知,P0,审核不通过,2016-01-05 12:51:55,,10
0,16567470,性能，兼容性,广东省|广州市|增城市|康荔路|,samsung  SM-G7109,Android 4.3,WIFI,中国电信,JLS36C.G7109KEUBOI1,"手机下载app,进入首页，点击“圈子”。点击页面上面的活动动态栏，点击进去是空白。","手机下载app,进入首页，点击“圈子”。点击页面上面的活动动态栏，点击进去是空白。","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9119070_9030433f-5821-4da6-b1bd-2a23a3ef2a0f.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9119069_035e0cf1-422a-4203-8460-05c4d86b81a2.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9119068_dbe1afd8-5855-486b-9685-425ed3f3b483.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9119067_f72d5b87-eb16-4eea-9ea2-15e7df519923.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9119065_698914d6-eefe-4a41-81d1-56066c56abaf.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9119064_7cf995b9-8a64-4069-8504-38782db3d354.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9119063_72368d94-b556-4217-ad1e-0f2cff27dacd.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9119062_43910c71-0d91-43c8-b668-452bcefb2fb3.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9119060_3fa676ab-dc68-4e4c-90d8-6aac2a6287bf.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9119059_6bf87139-d608-4802-b34e-a8d9c1c7e1f6.jpg""]",未知,P0,审核通过,2016-01-05 12:52:30,,10
0,16567470,性能，兼容性,广东省|广州市|增城市|康荔路|,samsung  SM-G7109,Android 4.3,WIFI,中国电信,JLS36C.G7109KEUBOI1,"手机下载app,进入首页，点击“装备”，点击进去“热卖装备”是空白。","手机下载app,进入首页，点击“装备”，点击进去“热卖装备”是空白。","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9119070_9030433f-5821-4da6-b1bd-2a23a3ef2a0f.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9119069_035e0cf1-422a-4203-8460-05c4d86b81a2.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9119068_dbe1afd8-5855-486b-9685-425ed3f3b483.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9119067_f72d5b87-eb16-4eea-9ea2-15e7df519923.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9119065_698914d6-eefe-4a41-81d1-56066c56abaf.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9119064_7cf995b9-8a64-4069-8504-38782db3d354.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9119063_72368d94-b556-4217-ad1e-0f2cff27dacd.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9119062_43910c71-0d91-43c8-b668-452bcefb2fb3.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9119060_3fa676ab-dc68-4e4c-90d8-6aac2a6287bf.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9119059_6bf87139-d608-4802-b34e-a8d9c1c7e1f6.jpg""]",未知,P0,审核不通过,2016-01-05 12:53:02,,10
0,16567470,性能，兼容性,广东省|广州市|增城市|康荔路|,samsung  SM-G7109,Android 4.3,WIFI,中国电信,JLS36C.G7109KEUBOI1,"手机下载app,进入首页，点击“福利社”，选着一球鞋，点击进去显示新款详情页面是空白。","手机下载app,进入首页，点击“福利社”，选着一球鞋，点击进去显示新款详情页面是空白。","[""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9119070_9030433f-5821-4da6-b1bd-2a23a3ef2a0f.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9119069_035e0cf1-422a-4203-8460-05c4d86b81a2.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9119068_dbe1afd8-5855-486b-9685-425ed3f3b483.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9119067_f72d5b87-eb16-4eea-9ea2-15e7df519923.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9119065_698914d6-eefe-4a41-81d1-56066c56abaf.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9119064_7cf995b9-8a64-4069-8504-38782db3d354.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9119063_72368d94-b556-4217-ad1e-0f2cff27dacd.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9119062_43910c71-0d91-43c8-b668-452bcefb2fb3.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9119060_3fa676ab-dc68-4e4c-90d8-6aac2a6287bf.jpg"",""http:\/\/bos.bj.baidubce.com\/json-api\/v1\/crowdtest-online\/upload\/9119059_6bf87139-d608-4802-b34e-a8d9c1c7e1f6.jpg""]",未知,P0,审核通过,2016-01-05 12:53:46,,10
